"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.200715940E1,-1.853460073E-2,-9.267687798E-3,-6.748199463E-2,7.059207506E-2
6.201215941E1,-2.609872818E-2,4.186034203E-4,-5.208778381E-2,5.826196070E-2
6.201715940E1,-3.511089087E-2,-7.828772068E-3,-3.430461884E-2,4.970785856E-2
6.202215941E1,-2.405303717E-2,-1.368063688E-2,-1.530838013E-2,3.162364502E-2
6.202715941E1,-1.478683949E-2,-3.865420818E-3,2.654075623E-3,1.551245363E-2
6.203215940E1,-1.499938965E-2,-9.014010429E-3,4.493618011E-2,4.822337978E-2
6.203715941E1,8.589863777E-3,-1.102942228E-2,4.556751251E-2,4.766374001E-2
6.204215941E1,-6.458818913E-3,-1.894414425E-2,5.065917969E-2,5.446971112E-2
6.204715940E1,-7.862091064E-3,-4.458129406E-3,5.031299591E-2,5.111834261E-2
6.205215941E1,-1.178622246E-3,-6.063878536E-3,4.575157166E-2,4.616672051E-2
6.205715941E1,-4.208147526E-3,-1.736897230E-2,4.567813873E-2,4.904979167E-2
6.206215940E1,-6.611943245E-3,-1.434224844E-2,2.251625061E-2,2.750271669E-2
6.206715941E1,-1.087111235E-2,-1.715183258E-2,1.922035217E-2,2.796047893E-2
6.207215940E1,-2.663254738E-3,-1.346850395E-2,3.378009796E-2,3.646352346E-2
6.207715940E1,9.517073631E-4,-2.465224266E-2,3.116703033E-2,3.974949805E-2
6.208215941E1,-6.693243980E-3,-3.480505943E-2,3.932952881E-3,3.566033925E-2
6.208715940E1,3.873348236E-3,-2.565348148E-2,-1.936149597E-2,3.237238739E-2
6.209215941E1,9.881675243E-3,-1.257508993E-2,-2.279186249E-2,2.784330060E-2
6.209715941E1,1.749396324E-3,-9.976804256E-3,-1.810741425E-2,2.074790258E-2
6.210215940E1,1.119685173E-2,-1.695752144E-2,-6.428718567E-3,2.131326921E-2
6.210715941E1,2.255475521E-2,4.614531994E-3,9.860038757E-3,2.504458529E-2
6.211215941E1,4.901528358E-3,-7.317066193E-3,2.995967865E-2,3.122734031E-2
6.211715940E1,1.231294870E-2,3.548800945E-3,3.091716766E-2,3.346750589E-2
6.212215941E1,-2.961575985E-3,-3.943681717E-3,2.474975586E-2,2.523636212E-2
6.212715940E1,2.937674522E-3,5.569458008E-3,3.365135193E-2,3.423539514E-2
6.213215940E1,-4.963874817E-4,-1.350045204E-4,1.825428009E-2,1.826152700E-2
6.213715941E1,-6.242036819E-3,-4.947066307E-3,-1.526832581E-3,8.109729122E-3
6.214215940E1,5.602300167E-3,-8.107185364E-3,-2.206420898E-2,2.416488237E-2
6.214715941E1,-2.470672131E-3,-1.770800352E-2,-9.998321533E-3,2.048521523E-2
6.215215941E1,2.744734287E-3,-1.674622297E-2,-2.155303955E-2,2.743178930E-2
6.215715940E1,-6.615459919E-3,-2.726459503E-2,-1.682472229E-2,3.271381562E-2
6.216215941E1,3.696799278E-3,-1.086086035E-2,-2.079200745E-2,2.374725639E-2
6.216715941E1,6.818115711E-3,-6.129562855E-3,-3.670692444E-3,9.875840504E-3
6.217215940E1,6.846964359E-3,2.760112286E-3,9.209632874E-3,1.180324017E-2
6.217715941E1,9.753882885E-3,-6.156146526E-3,2.712535858E-2,2.947577734E-2
6.218215941E1,1.006603241E-3,-2.734661102E-3,-4.150390625E-3,5.071229020E-3
6.218715940E1,7.105290890E-3,2.144992352E-3,-4.129409790E-3,8.493419572E-3
6.219215941E1,-7.541477680E-3,9.633898735E-4,-5.538940430E-3,9.406480039E-3
6.219715940E1,-4.130601883E-3,-6.307184696E-3,-1.299953461E-2,1.502765287E-2
6.220215940E1,-4.069149494E-3,2.315521240E-3,-1.276016235E-2,1.359195937E-2
6.220715941E1,-3.849804401E-3,5.681216717E-3,-1.873016357E-3,7.113747788E-3
6.221215940E1,4.489302635E-3,1.130169630E-2,-1.541137695E-2,1.963142168E-2
6.221715941E1,-3.530681133E-3,8.079290390E-3,-1.336002350E-2,1.600721307E-2
6.222215941E1,1.429843903E-2,-6.907582283E-4,-1.448726654E-2,2.036672279E-2
6.222715940E1,5.901753902E-3,3.664076328E-3,-1.750850677E-2,1.883624071E-2
6.223215941E1,4.021286964E-3,1.885771751E-3,-7.401466370E-3,8.631835747E-3
6.223715941E1,-1.382231712E-3,-3.306448460E-3,-1.297855377E-2,1.346424985E-2
6.224215940E1,-6.601929665E-3,-8.524835110E-3,1.134872437E-4,1.078291094E-2
6.224715941E1,-7.593631744E-5,1.981675625E-3,6.058692932E-3,6.374995267E-3
6.225215940E1,1.658380032E-3,5.573034286E-5,5.990028381E-3,6.215606986E-3
6.225715940E1,1.836419106E-4,9.551644325E-3,1.658439636E-3,9.696290821E-3
6.226215941E1,-1.249897480E-2,7.341206074E-3,5.890846252E-3,1.564671682E-2
6.226715940E1,-1.227581501E-2,3.820419312E-3,1.119899750E-2,1.705018425E-2
6.227215941E1,-1.211023331E-2,4.992663860E-3,1.748943329E-2,2.185096611E-2
6.227715941E1,-1.212984324E-2,-2.547204494E-3,2.607345581E-3,1.266568587E-2
6.228215940E1,-4.367053509E-3,3.512620926E-3,1.107215881E-2,1.240976885E-2
6.228715941E1,-1.123261452E-2,-3.314852715E-3,1.627922058E-3,1.182412820E-2
6.229215941E1,-1.610141993E-2,1.231551170E-3,-2.779006958E-3,1.638582685E-2
6.229715940E1,-1.255947351E-2,4.725694656E-3,9.926795959E-3,1.669172978E-2
6.230215941E1,-1.621609926E-2,-2.312779427E-3,-6.885528564E-4,1.639466160E-2
6.230715941E1,-1.138877869E-2,-1.503884792E-3,1.940250397E-2,2.254823961E-2
6.231215940E1,-3.522634506E-4,2.905607224E-3,1.818180084E-2,1.841587697E-2
6.231715941E1,-4.880428314E-4,1.181185246E-3,1.446342468E-2,1.451978092E-2
6.232215940E1,-5.879580975E-3,1.197755337E-3,2.289676666E-2,2.366993903E-2
6.232715940E1,-1.329123974E-3,-1.284646988E-2,-4.635810852E-3,1.372184759E-2
6.233215941E1,5.946695805E-3,-6.523370743E-3,2.512931824E-3,9.177820176E-3
6.233715940E1,-5.120515823E-3,4.302680492E-3,9.692192078E-3,1.177587912E-2
6.234215941E1,-5.350112915E-3,2.070844173E-3,-6.576538086E-3,8.727139107E-3
6.234715941E1,-3.369271755E-3,-2.681016922E-3,-8.622169495E-3,9.637512682E-3
6.235215940E1,3.132224083E-3,-5.844056606E-3,-1.163578033E-2,1.339235638E-2
6.235715941E1,-9.617686272E-3,-3.808736801E-5,6.587982178E-3,1.165773773E-2
6.236215941E1,1.746475697E-3,-3.463208675E-3,1.896476746E-2,1.935733443E-2
6.236715940E1,-9.773075581E-3,-2.628326416E-3,4.707336426E-3,1.116154659E-2
6.237215941E1,6.360292435E-3,-2.617537975E-3,3.314018250E-3,7.634627814E-3
6.237715940E1,1.018792391E-2,-6.642043591E-3,-1.018047333E-2,1.586040900E-2
6.238215940E1,1.001197100E-2,-1.077115536E-3,-1.837730408E-2,2.095531069E-2
6.238715941E1,-1.144409180E-3,1.595616341E-4,-2.072620392E-2,2.075838773E-2
6.239215940E1,1.976180077E-2,1.355999708E-2,-2.735900879E-2,3.637193495E-2
6.239715941E1,1.462972164E-2,6.341814995E-3,-3.251266479E-2,3.621216294E-2
6.240215941E1,1.716607809E-2,3.526031971E-3,-1.138401031E-2,2.089743595E-2
6.240715940E1,3.208756447E-3,1.645922661E-2,-2.735233307E-2,3.208352198E-2
6.241215941E1,5.299150944E-3,5.554199219E-3,-1.298809052E-2,1.508710128E-2
6.241715941E1,6.146013737E-3,2.971291542E-4,-5.266189575E-3,8.099044587E-3
6.242215940E1,2.378344536E-3,8.511126041E-3,1.101207733E-2,1.411954802E-2
6.242715941E1,1.487731934E-4,-8.484899998E-3,3.097820282E-2,3.211953785E-2
6.243215941E1,-9.861648083E-3,-1.836341619E-2,2.983379364E-2,3.639398852E-2
6.243715940E1,-1.086777449E-2,-7.877349854E-4,2.729225159E-2,2.938700470E-2
6.244215941E1,-1.643043756E-2,-1.381081343E-2,3.280639648E-3,2.171313986E-2
6.244715940E1,-1.509511471E-2,-1.200032234E-2,-5.802154541E-3,2.013790510E-2
6.245215940E1,-6.429076195E-3,-1.368606091E-2,-3.966331482E-3,1.563243645E-2
6.245715941E1,-6.848275661E-3,-9.197235107E-3,-1.134967804E-2,1.613391474E-2
6.246215940E1,-7.016241550E-3,-4.157364368E-3,-1.433944702E-2,1.649639551E-2
6.246715941E1,1.305580139E-3,3.027915955E-5,-8.769989014E-3,8.866688425E-3
6.247215941E1,-2.884328365E-3,8.414149284E-3,-9.608268738E-3,1.309336040E-2
6.247715940E1,2.923548222E-3,-1.053112745E-2,-2.908229828E-2,3.106818071E-2
6.248215941E1,6.923496723E-3,-1.570582390E-4,-1.574802399E-2,1.720348028E-2
6.248715941E1,9.112954140E-3,-5.370378494E-3,-1.465129852E-2,1.807062386E-2
6.249215940E1,1.268118620E-2,1.120674610E-2,-8.296012878E-3,1.884747918E-2
6.249715941E1,1.924705505E-2,-9.973764420E-3,1.511478424E-2,2.642691445E-2
6.250215940E1,9.698629379E-3,-1.945245266E-2,1.675128937E-2,2.744206665E-2
6.250715940E1,1.220726967E-2,-1.488977671E-2,1.115798950E-3,1.928646910E-2
6.251215941E1,-1.145124435E-3,-2.334463596E-2,-2.894496918E-2,3.720342160E-2
6.251715940E1,3.911256790E-3,-1.934069395E-2,-4.775428772E-2,5.167042063E-2
6.252215941E1,5.125403404E-4,-1.723998785E-2,-5.336856842E-2,5.608639741E-2
6.252715941E1,-4.802644253E-3,-1.180398464E-2,-1.105308533E-3,1.279144840E-2
6.253215940E1,4.231393337E-3,-1.657837629E-2,5.407333374E-2,5.671571803E-2
6.253715941E1,-5.377292633E-3,-2.566814423E-3,6.834506989E-2,6.860431758E-2
6.254215941E1,-2.696871758E-3,-8.816421032E-3,1.014947891E-1,1.019126813E-1
6.254715940E1,-1.445114613E-3,2.075195312E-3,1.447801590E-1,1.448022418E-1
6.255215941E1,1.952707767E-3,7.355093956E-3,2.314100266E-1,2.315351180E-1
6.255715941E1,-3.077733517E-2,1.278316975E-2,2.659025192E-1,2.679828418E-1
6.256215940E1,-7.157653570E-2,2.507501841E-2,1.606750488E-1,1.776750639E-1
6.256715941E1,-8.622336388E-2,3.676748276E-2,-5.491924286E-2,1.086390331E-1
6.257215940E1,-6.987828016E-2,4.383623600E-2,-2.449979782E-1,2.585122801E-1
6.257715940E1,-4.488724470E-2,3.495889902E-2,-3.561210632E-1,3.606372153E-1
6.258215941E1,-4.342794418E-4,3.642016649E-2,-3.357629776E-1,3.377327261E-1
6.258715940E1,2.547550201E-2,1.361912489E-2,-1.966953278E-1,1.988052658E-1
6.259215941E1,4.655462503E-2,-5.442619324E-3,-4.568099976E-4,4.687391484E-2
6.259715941E1,3.454428911E-2,-1.956379414E-2,1.266603470E-1,1.327361799E-1
6.260215940E1,2.054005861E-2,-3.954631090E-2,1.133584976E-1,1.218029298E-1
6.260715941E1,3.945100307E-2,-5.779701471E-2,3.261566162E-2,7.720529733E-2
6.261215941E1,2.977764606E-2,-6.995856762E-2,-7.305145264E-4,7.603580104E-2
6.261715940E1,6.400287151E-3,-5.561876297E-2,1.030359268E-1,1.172638592E-1
6.262215941E1,-3.214967251E-2,-3.674340248E-2,1.762781143E-1,1.829143315E-1
6.262715940E1,-5.348807573E-2,-3.002285957E-3,1.931734085E-1,2.004643453E-1
6.263215940E1,-7.725054026E-2,2.968472242E-2,1.515359879E-1,1.726614732E-1
6.263715941E1,-7.688695192E-2,4.706925154E-2,1.071748734E-1,1.400484605E-1
6.264215940E1,-7.814794779E-2,5.363547802E-2,5.955123901E-2,1.119384488E-1
6.264715941E1,-7.160329819E-2,4.981917143E-2,1.483345032E-2,8.848171224E-2
6.265215941E1,-3.825736046E-2,3.348052502E-2,-4.224681854E-2,6.610117141E-2
6.265715940E1,-2.891886234E-2,5.122542381E-3,-7.422256470E-2,7.982186511E-2
6.266215941E1,9.435117245E-3,-4.846990108E-3,-1.074695587E-1,1.079917627E-1
6.266715941E1,5.141317844E-2,-1.990121603E-2,-1.247415543E-1,1.363811889E-1
6.267215940E1,7.903796434E-2,-3.088593483E-2,-1.043281555E-1,1.344816151E-1
6.267715941E1,9.398335218E-2,-2.953159809E-2,-6.592082977E-2,1.185349804E-1
6.268215941E1,1.047054231E-1,-2.685958147E-2,-4.284477234E-2,1.162769851E-1
6.268715940E1,1.046501696E-1,-1.702833176E-2,-1.671314240E-2,1.073356940E-1
6.269215941E1,8.187925816E-2,-2.753734589E-3,3.242492676E-5,8.192555781E-2
6.269715940E1,6.209474802E-2,5.670189857E-3,-1.205539703E-2,6.350780568E-2
6.270215940E1,4.240006208E-2,2.601021528E-2,-1.398563385E-2,5.167102203E-2
6.270715941E1,2.260506153E-2,2.859342098E-2,-2.731990814E-2,4.555161810E-2
6.271215940E1,1.659107208E-2,3.045618534E-2,-3.864669800E-2,5.192696953E-2
6.271715941E1,-1.606583595E-3,1.804971695E-2,-3.967380524E-2,4.361632968E-2
6.272215941E1,-5.878210068E-4,2.472501993E-2,-3.461742401E-2,4.254454359E-2
6.272715940E1,3.035247326E-3,2.321058512E-2,-4.309368134E-2,4.904089476E-2
6.273215941E1,-7.287859917E-4,1.675552130E-2,-2.987194061E-2,3.425801306E-2
6.273715941E1,1.806616783E-4,1.950120926E-2,2.615928650E-3,1.967670917E-2
6.274215940E1,-1.596665382E-2,5.687475204E-4,9.003639221E-3,1.833911196E-2
6.274715941E1,-2.442443371E-2,-1.070815325E-2,-1.807212830E-3,2.672982466E-2
6.275215940E1,-3.519821167E-2,-2.233344316E-2,6.764411926E-3,4.223096088E-2
6.275715940E1,-4.283744097E-2,-2.042913437E-2,9.425163269E-3,4.838625406E-2
6.276215941E1,-4.288762808E-2,-2.532386780E-2,-1.559257507E-2,5.218980092E-2
6.276715940E1,-3.594714403E-2,-2.842515707E-2,-2.835273743E-2,5.388937222E-2
6.277215941E1,-4.195123911E-2,-3.506475687E-2,-2.979850769E-2,6.226872969E-2
6.277715941E1,-3.350460529E-2,-4.091978073E-2,-3.968811035E-2,6.612210776E-2
6.278215940E1,-2.834135294E-2,-2.598977089E-2,-4.022026062E-2,5.564503429E-2
6.278715941E1,-2.841025591E-2,-2.805900574E-2,-1.044559479E-2,4.127421585E-2
6.279215941E1,-2.766937017E-2,-2.043849230E-2,-7.451057434E-3,3.519721964E-2
6.279715940E1,-2.721828222E-2,-1.008766890E-2,5.975723267E-3,2.963621466E-2
6.280215941E1,-1.600289345E-2,-4.047513008E-3,-1.115798950E-4,1.650719268E-2
6.280715941E1,-1.751315594E-2,7.972240448E-3,9.770393372E-3,2.158072833E-2
6.281215940E1,-5.360007286E-3,1.464539766E-2,1.112747192E-2,1.915823536E-2
6.281715941E1,-8.762240410E-3,1.153844595E-2,1.026725769E-2,1.775751031E-2
6.282215940E1,-1.806801558E-2,7.479727268E-3,6.574630737E-3,2.063068773E-2
6.282715940E1,-1.661390066E-2,1.853907108E-2,1.926898956E-2,3.148035595E-2
6.283215941E1,-1.213759184E-2,2.361261845E-2,2.072906494E-2,3.368339381E-2
6.283715940E1,-2.234518528E-2,7.995963097E-4,2.141475677E-2,3.096027240E-2
6.284215941E1,-8.589029312E-5,2.969205379E-3,2.088928223E-2,2.109942344E-2
6.284715941E1,-4.264712334E-4,3.577768803E-3,1.089954376E-2,1.147964989E-2
6.285215940E1,-3.278136253E-3,2.966642380E-3,1.640224457E-2,1.698766527E-2
6.285715941E1,2.316236496E-4,-8.178949356E-3,1.000118256E-2,1.292178450E-2
6.286215941E1,1.172220707E-2,-6.867706776E-3,-2.256107330E-2,2.633586079E-2
6.286715940E1,8.491039276E-3,-1.652359962E-3,-1.274871826E-2,1.540642265E-2
6.287215941E1,1.288658381E-2,3.287792206E-4,-7.847785950E-3,1.509171568E-2
6.287715940E1,1.378923655E-2,-1.354515553E-2,-3.828048706E-3,1.970452333E-2
6.288215940E1,1.680684090E-2,-6.693601608E-4,1.046466827E-2,1.980977602E-2
6.288715941E1,1.897865534E-2,-2.649426460E-3,5.445480347E-3,1.992139742E-2
6.289215940E1,7.476925850E-3,-1.090162992E-2,1.331520081E-2,1.876284967E-2
6.289715941E1,2.101469040E-2,-3.028839827E-2,1.264762878E-2,3.897392456E-2
6.290215941E1,2.011406422E-2,-2.021610737E-2,-1.664447784E-2,3.301977013E-2
6.290715940E1,3.425741196E-2,-1.018834114E-2,2.986335754E-2,4.657459278E-2
6.291215941E1,3.074169159E-2,-6.821870804E-3,6.078052521E-2,6.845335468E-2
6.291715941E1,2.483206987E-2,1.979112625E-3,-1.764965057E-2,3.052963718E-2
6.292215940E1,4.001820087E-2,-8.340001106E-3,-1.477708817E-1,1.533207275E-1
6.292715941E1,4.914247990E-2,-1.472145319E-2,-1.232223511E-1,1.334745381E-1
6.293215941E1,2.056670189E-2,-2.547270060E-2,4.108333588E-2,5.253273445E-2
6.293715940E1,4.997730255E-3,-2.296805382E-2,1.941146851E-1,1.955326565E-1
6.294215941E1,-3.498208523E-2,-2.682507038E-3,2.179012299E-1,2.207076983E-1
6.294715940E1,-5.999583006E-2,-1.873254776E-3,1.262016296E-1,1.397492756E-1
6.295215940E1,-6.122976542E-2,2.014994621E-3,5.246639252E-2,8.065895313E-2
6.295715941E1,-6.368374825E-2,8.394479752E-3,-8.985519409E-3,6.486005427E-2
6.296215940E1,-5.078679323E-2,1.739954948E-2,-5.816745758E-2,7.915488494E-2
6.296715941E1,-4.040664434E-2,2.259176970E-2,-8.276176453E-2,9.482929206E-2
6.297215941E1,-1.716399193E-2,9.622156620E-3,-4.766559601E-2,5.156740792E-2
6.297715940E1,-1.226484776E-3,-5.857646465E-3,-2.192401886E-2,2.272617192E-2
6.298215941E1,-2.622425556E-3,-6.477832794E-3,2.981758118E-2,3.062560335E-2
6.298715941E1,1.385992765E-2,-1.008188725E-2,3.425693512E-2,3.830508646E-2
6.299215940E1,1.400893927E-2,-7.555961609E-3,7.854461670E-3,1.774923951E-2
6.299715941E1,1.928585768E-2,-1.908719540E-3,-3.227901459E-2,3.764999734E-2
6.300215940E1,2.424424887E-2,1.574158669E-4,-4.688644409E-2,5.278396558E-2
6.300715940E1,2.376371622E-2,1.861453056E-4,-8.101940155E-2,8.443276785E-2
6.301215941E1,1.878893375E-2,-1.120567322E-5,-5.623149872E-2,5.928748270E-2
6.301715940E1,2.490752935E-2,-7.366955280E-3,-3.997039795E-2,4.766854058E-2
6.302215941E1,1.001709700E-2,7.162868977E-3,-5.427551270E-2,5.565501058E-2
6.302715941E1,1.112735271E-2,1.544570923E-2,-3.814792633E-2,4.263393244E-2
6.303215940E1,1.357346773E-2,1.483005285E-2,-2.698040009E-2,3.364686438E-2
6.303715941E1,1.716518402E-2,2.896839380E-2,-2.405357361E-2,4.138098338E-2
6.304215941E1,1.271843910E-2,1.908755302E-2,-3.709030151E-2,4.360944668E-2
6.304715940E1,7.076323032E-3,1.077663898E-2,-2.093601227E-2,2.458712885E-2
6.305215941E1,1.928448677E-3,1.057362556E-2,-2.456378937E-2,2.681231471E-2
6.305715941E1,4.044890404E-3,1.770603657E-2,-2.260589600E-2,2.899812758E-2
6.306215940E1,-8.485913277E-4,2.359247208E-2,-3.693771362E-2,4.383742161E-2
6.306715941E1,-1.080954075E-2,2.722746134E-2,-4.023742676E-2,4.977179256E-2
6.307215940E1,-1.148843765E-2,2.854168415E-2,-4.286575317E-2,5.276442674E-2
6.307715940E1,-1.106142998E-2,1.272183657E-2,-4.311752319E-2,4.629601673E-2
6.308215941E1,-1.980805397E-2,1.804089546E-2,-5.081748962E-2,5.744780381E-2
6.308715940E1,3.526210785E-4,7.879674435E-3,-1.140975952E-2,1.387069656E-2
6.309215941E1,-2.057939768E-2,6.931185722E-3,1.050472260E-2,2.412264789E-2
6.309715941E1,-4.364132881E-3,-9.701251984E-4,4.671287537E-2,4.692632016E-2
6.310215940E1,-1.253491640E-2,-2.083075047E-2,4.870796204E-2,5.443812873E-2
6.310715941E1,-1.735204458E-2,-1.281613111E-2,3.903579712E-2,4.459977718E-2
6.311215941E1,-3.228533268E-2,-2.336800098E-2,4.248237610E-2,5.825082364E-2
6.311715940E1,-5.415439606E-3,-2.864104509E-2,6.511020660E-2,7.133705527E-2
6.312215941E1,-1.297289133E-2,-3.850555420E-2,6.490993500E-2,7.657854318E-2
6.312715940E1,-1.995497942E-2,-4.287993908E-2,4.215621948E-2,6.335642998E-2
6.313215940E1,-1.379638910E-2,-3.628605604E-2,4.182243347E-2,5.706254601E-2
6.313715941E1,-1.465547085E-2,-2.816241980E-2,3.468704224E-2,4.702228848E-2
6.314215940E1,-9.374797344E-3,-2.708727121E-2,2.991485596E-2,4.143073369E-2
6.314715941E1,-1.122015715E-2,-1.973044872E-2,3.508472443E-2,4.178660576E-2
6.315215941E1,-1.240718365E-2,-1.418811083E-2,2.323722839E-2,2.992005144E-2
6.315715940E1,-3.241837025E-3,-1.766973734E-2,7.460594177E-3,1.945223870E-2
6.316215941E1,-7.059156895E-3,2.498149872E-3,9.561538696E-3,1.214477135E-2
6.316715941E1,2.680003643E-3,6.000995636E-3,-8.193016052E-3,1.050332710E-2
6.317215940E1,1.550024748E-2,-1.707911491E-3,-8.478164673E-3,1.774975802E-2
6.317715941E1,1.790499687E-2,-4.607439041E-3,1.764297485E-3,1.857229531E-2
6.318215941E1,9.393692017E-3,-8.466184139E-3,4.700660706E-3,1.349125401E-2
6.318715940E1,1.781928539E-2,3.868877888E-3,1.136589050E-2,2.148670787E-2
6.319215941E1,1.978361607E-2,-8.472800255E-3,3.088665009E-2,3.764525152E-2
6.319715940E1,7.634460926E-3,-8.391141891E-3,2.654838562E-2,2.887062581E-2
6.320215940E1,-1.123112440E-2,-5.648851395E-3,2.510356903E-2,2.807555619E-2
6.320715941E1,-8.264839649E-3,-6.113648415E-4,3.279685974E-3,8.912781916E-3
6.321215940E1,-2.510786057E-3,-5.945503712E-3,1.115798950E-4,6.454882732E-3
6.321715941E1,-1.546752453E-2,-1.121437550E-2,-6.749153137E-3,2.026222103E-2
6.322215941E1,-1.451212168E-2,-1.242148876E-2,-2.435398102E-2,3.095176005E-2
6.322715940E1,-3.214734793E-2,-7.669568062E-3,-2.652835846E-2,4.237957121E-2
6.323215941E1,-1.356804371E-2,-1.214343309E-2,-2.576828003E-3,1.839007395E-2
6.323715941E1,-9.911835194E-3,-1.083379984E-2,-9.630203247E-3,1.756008287E-2
6.324215940E1,7.807016373E-4,1.972317696E-4,-1.442623138E-2,1.444868670E-2
6.324715941E1,6.368756294E-4,-5.598664284E-4,-5.826950073E-4,1.028880195E-3
6.325215940E1,5.837082863E-4,8.707046509E-4,-2.393722534E-3,2.613187617E-3
6.325715940E1,7.151365280E-4,3.464102745E-3,-1.283073425E-2,1.330936398E-2
6.326215941E1,5.138456821E-3,-1.885831356E-3,1.031017303E-2,1.167303587E-2
6.326715940E1,-1.206701994E-2,-9.914040565E-4,-1.619529724E-2,2.022086806E-2
6.327215941E1,3.477454185E-3,9.070217609E-3,-1.169681549E-2,1.520450682E-2
6.327715941E1,-7.487416267E-3,3.049552441E-3,-1.329421997E-2,1.555948126E-2
6.328215940E1,-8.888661861E-3,9.901583195E-3,-1.154327393E-2,1.761524432E-2
6.328715941E1,1.918315887E-3,1.435816288E-3,-9.656906128E-3,9.949740711E-3
6.329215941E1,1.514315605E-3,1.634114981E-2,-1.497554779E-2,2.221696110E-2
6.329715940E1,-3.879785538E-3,2.170252800E-2,5.661964417E-3,2.276203634E-2
6.330215941E1,9.262740612E-3,3.307700157E-3,-5.807876587E-3,1.142237604E-2
6.330715941E1,-3.581702709E-3,1.504516602E-2,5.119323730E-3,1.629088979E-2
6.331215940E1,1.697897911E-3,1.181399822E-2,-6.480216980E-3,1.358111275E-2
6.331715941E1,-4.166185856E-3,1.690906286E-2,-1.082229614E-2,2.050355104E-2
6.332215940E1,-2.986967564E-3,1.171159744E-2,7.081985474E-3,1.400849771E-2
6.332715940E1,4.255592823E-3,8.124649525E-3,-6.039619446E-3,1.098166669E-2
6.333215941E1,8.189499378E-3,-5.613029003E-3,1.343441010E-2,1.670501030E-2
6.333715940E1,3.827095032E-3,-6.794393063E-3,7.639884949E-3,1.091688030E-2
6.334215941E1,-1.788794994E-3,1.368033886E-2,1.241683960E-3,1.385255348E-2
6.334715941E1,-4.471659660E-3,-3.719985485E-3,1.021671295E-2,1.175649844E-2
6.335215940E1,-3.286957741E-3,-9.004354477E-3,1.653671265E-3,9.727133154E-3
6.335715941E1,-3.167986870E-3,-6.136596203E-3,9.659767151E-3,1.187455495E-2
6.336215941E1,-1.120668650E-2,-8.746981621E-3,7.545471191E-3,1.609452221E-2
6.336715940E1,-7.147312164E-3,7.050633430E-4,2.360630035E-2,2.467465505E-2
6.337215941E1,-5.811154842E-3,-1.808047295E-3,2.158069611E-2,2.242242181E-2
6.337715940E1,-2.300739288E-3,-1.125329733E-2,2.428531647E-2,2.686459934E-2
6.338215940E1,-1.060944796E-2,-9.815812111E-3,9.124755859E-3,1.709303141E-2
6.338715941E1,-8.643329144E-3,-8.110225201E-3,1.164722443E-2,1.661748261E-2
6.339215940E1,-1.100873947E-2,-1.084661484E-2,1.284503937E-2,2.009568199E-2
6.339715941E1,-1.541918516E-2,-4.219055176E-3,5.103111267E-3,1.678074618E-2
6.340215941E1,-1.550543308E-2,-8.958876133E-3,2.704620361E-3,1.811062914E-2
6.340715940E1,-1.942396164E-3,3.000259399E-3,1.837730408E-3,4.018919304E-3
6.341215941E1,-1.523828506E-2,-7.400512695E-4,-1.999855042E-3,1.538676145E-2
6.341715941E1,-8.837282658E-3,2.411663532E-3,8.838653564E-3,1.272931587E-2
6.342215940E1,-1.841247082E-3,-4.813134670E-3,1.073932648E-2,1.191174166E-2
6.342715941E1,-4.485011101E-3,-1.075470448E-2,1.740455627E-3,1.178168828E-2
6.343215941E1,2.281546593E-3,-7.609546185E-3,4.825592041E-3,9.294997931E-3
6.343715940E1,-8.061826229E-3,-9.657800198E-3,-1.224708557E-2,1.755725639E-2
6.344215941E1,-7.867813110E-3,-1.868665218E-3,-8.337020874E-3,1.161465927E-2
6.344715940E1,-3.167688847E-3,-1.484978199E-2,5.741119385E-3,1.623301357E-2
6.345215940E1,-6.795704365E-3,-4.918098450E-3,-7.596015930E-3,1.131674636E-2
6.345715941E1,-1.471281052E-3,-2.755939960E-3,-1.016616821E-3,3.285328410E-3
